housing_median_age,median_income,median_house_value,priceCat,person_per_household,share_bedrooms,rooms_per_household,sm_PpH,sm_RpH,proximity
25.0,5.9199,420.5,above,2.6533333333333333,0.17050691244239632,5.786666666666667,0.9758167111881819,1.7555564205640946,COAST
49.0,6.6009,375.7,above,2.763157894736842,0.1493288590604027,6.7218045112781954,1.0163741904311376,1.9053566469517604,COAST
31.0,6.8317,446.1,above,2.859628770301624,0.15873873873873873,6.438515081206496,1.0506918158130973,1.862297936076787,COAST
31.0,5.1718,429.1,above,2.4844606946983547,0.18743961352657004,5.676416819012797,0.9100556117291625,1.736320191945598,COAST
26.0,3.1004,257.1,above,2.7577639751552794,0.3165554881746513,3.4140786749482404,1.0144201974477618,1.2279076689070263,COAST
40.0,5.3369,370.4,above,2.682795698924731,0.17419962335216574,5.709677419354839,0.9868594220383173,1.742162528088683,COAST
40.0,3.3333,374.3,above,2.1172161172161172,0.2318556296586897,4.668498168498169,0.7501020734874178,1.5408374286312105,COAST
52.0,9.5823,406.2,above,2.6751824817518246,0.12985825331504344,7.981751824817518,0.9840175954985811,2.077157914288698,COAST
52.0,6.6603,380.4,above,2.7867132867132867,0.1559873949579832,6.6573426573426575,1.0248628679703624,1.895720404531458,COAST
52.0,4.9135,368.1,above,2.6765498652291106,0.15542995559144127,6.67654986522911,0.9845286014377375,1.8986013668819244,COAST
52.0,5.1242,372.9,above,2.2945454545454544,0.1906005221932115,5.570909090909091,0.8305347648746418,1.7175582526339654,COAST
24.0,2.5668,280.0,above,1.962071480671043,0.2798674722276359,3.742523705324581,0.6740007930335704,1.3197601713796505,COAST
20.0,3.8576,318.6,above,1.9394166043380703,0.2381912926542276,4.449513836948392,0.6623872084367212,1.4927948400859625,COAST
17.0,3.1484,187.5,above,2.0,0.2612979952429494,4.486280487804878,0.6931471805599453,1.5010239592893837,COAST
19.0,3.1733,206.3,above,2.3008631319358814,0.2935936964713943,3.599260172626387,0.8332843272918762,1.2807283167387018,COAST
20.0,3.7321,351.1,above,2.164367816091954,0.2597593190490167,3.9160919540229884,0.772128317008523,1.3650942060123372,COAST
48.0,5.5118,354.7,above,3.066914498141264,0.1794871794871795,5.799256505576208,1.120672006732842,1.7577297206417437,COAST
15.0,2.9148,238.7,above,2.6927659574468086,0.2579428117553614,4.285957446808511,0.9905689023092852,1.4553439685859786,COAST
45.0,3.6587,321.2,above,2.7879656160458453,0.19302949061662197,5.343839541547278,1.025312159983578,1.6759444098754888,COAST
52.0,5.5658,331.2,above,2.5795454545454546,0.18567753001715265,5.3,0.9476132030031962,1.667706820558076,COAST
52.0,6.2976,498.4,above,2.9022556390977443,0.13381674357284112,7.6040100250626566,1.065488241243077,2.028675743018614,COAST
47.0,7.4046,446.8,above,2.8557993730407523,0.15113687026304057,7.031347962382445,1.0493517944751136,1.9503784317353638,COAST
52.0,5.3185,358.0,above,2.7136038186157516,0.1606456571867794,6.210023866348449,0.9982775738283982,1.8261647391503129,COAST
52.0,5.049,323.5,above,2.6573705179282867,0.16541822721598,6.382470119521912,0.9773371067838398,1.8535551884965207,COAST
50.0,6.884,365.6,above,2.841423948220065,0.1530751708428246,7.1035598705501615,1.0443053167373713,1.9605960486115261,COAST
22.0,3.6354,256.3,above,2.4689984101748808,0.24436936936936937,4.235294117647059,0.9038125664482466,1.4434527749598391,COAST
17.0,2.3482,255.4,above,3.0070493454179257,0.2767393561786085,3.879154078549849,1.100959314053963,1.3556171088728437,COAST
52.0,4.325,292.6,above,2.8135048231511255,0.17609699769053117,5.569131832797428,1.0344309741783804,1.7172391769431463,COAST
10.0,3.6974,286.6,above,2.7548125633232017,0.2504659832246039,4.348530901722391,1.013349405198989,1.4698380643171076,COAST
31.0,3.7083,241.9,above,3.069277108433735,0.26782884310618066,3.8012048192771086,1.1214420643062362,1.33531807418467,COAST
42.0,4.3438,189.8,above,3.2616822429906542,0.25907990314769974,3.8598130841121496,1.182243087740521,1.3506187584991267,COAST
12.0,2.9,208.3,above,3.0801963993453354,0.30473637176050045,3.662847790507365,1.1249933609737295,1.2982409297002753,COAST
17.0,2.6016,222.4,above,2.962399283795882,0.2892848304875031,3.6177260519247985,1.0859995088524115,1.285845666009273,COAST
30.0,5.0056,162.5,above,4.625,0.2916666666666667,3.0,1.5314763709643886,1.0986122886681098,COAST
35.0,3.2083,238.0,above,2.394984326018809,0.2529832935560859,3.9404388714733543,0.873376686381676,1.3712921058054028,COAST
40.0,3.2321,243.6,above,1.9840182648401827,0.24533333333333332,4.280821917808219,0.6851242148889459,1.454145028028065,COAST
35.0,2.8342,256.8,above,2.9316239316239314,0.2720199190787426,3.923076923076923,1.0755565123681838,1.366876275262789,COAST
47.0,3.0114,255.5,above,2.281159420289855,0.24501032346868548,4.211594202898551,0.8246838313860435,1.4378412465389232,COAST
22.0,2.6729,217.1,above,3.001782531194296,0.28123620309050773,4.037433155080214,1.0992062892795758,1.395609132394438,COAST
25.0,3.0199,220.2,above,2.9716981132075473,0.267064280980782,4.067385444743936,1.089133544713566,1.4030003961604138,COAST
14.0,3.2171,230.8,above,2.8135593220338984,0.3073394495412844,3.2843691148775895,1.0344503444508237,1.1891745832269862,COAST
52.0,3.1397,253.7,above,2.6759776536312847,0.22048192771084338,4.636871508379889,0.9843147915701601,1.5340398949498886,COAST
48.0,4.3438,252.7,above,2.45,0.19446579554189086,5.003846153846154,0.8960880245566357,1.6102068474969775,COAST
49.0,2.9491,257.4,above,2.145390070921986,0.208183776022972,4.939716312056738,0.7633213870927279,1.597307902841692,COAST
18.0,3.5417,177.1,above,1.8199233716475096,0.29577464788732394,3.400383141762452,0.5987943967119478,1.2238881140268774,COAST
14.0,3.0,178.6,above,2.249130938586327,0.29989936262998995,3.45422943221321,0.8105438920855824,1.2395994025946435,COAST
6.0,2.8884,252.3,above,2.7364066193853427,0.28293413173652693,3.9479905437352247,1.0066456069141112,1.373206726364523,COAST
18.0,2.8088,247.5,above,2.611851851851852,0.3047158403869408,3.6755555555555555,0.9600594915253404,1.3017042928192712,COAST
52.0,6.9408,298.8,above,3.08125,0.19058823529411764,5.3125,1.125335358808863,1.6700625342505353,COAST
20.0,3.3906,284.1,above,2.57331136738056,0.24067300658376006,4.504118616144975,0.945193539340133,1.5049922262243967,COAST
45.0,3.1435,282.6,above,1.897338403041825,0.2194331983805668,4.695817490494297,0.6404520635737541,1.546672216884313,COAST
15.0,3.6875,209.6,above,2.121348314606742,0.2707435344827586,4.170786516853933,0.7520518839792606,1.4281046311799057,COAST
14.0,3.9054,200.0,above,1.8574585635359115,0.2554054054054054,4.088397790055248,0.6192091897086894,1.4081531549323896,COAST
17.0,3.052,209.8,above,2.6149936467598476,0.3038621734191594,3.355781448538755,0.9612616679765917,1.210684663879729,COAST
19.0,2.5924,192.9,above,2.380630630630631,0.3019373454245672,3.6426426426426426,0.8673654234380129,1.2927094189636064,COAST
31.0,2.8478,228.1,above,1.8277945619335347,0.2730210016155089,3.7401812688821754,0.6031100826537785,1.3191340778674785,COAST
32.0,2.2621,187.5,above,1.819905213270142,0.3224400871459695,3.2630331753554502,0.5987844191116604,1.182657184692643,COAST
20.0,3.0441,193.8,above,1.7678936605316973,0.2593434343434343,4.049079754601227,0.5697888156484732,1.3984896342137088,COAST
33.0,2.6268,201.3,above,2.608860759493671,0.30157068062827225,3.6265822784810124,0.9589136354293919,1.2882906836877728,COAST
20.0,3.0206,219.5,above,2.9796541200406916,0.31101376720901125,3.2512716174974567,1.091807226680567,1.1790461867389987,COAST
27.0,2.1444,229.0,above,2.79572192513369,0.3509797181161911,3.1112299465240643,1.0280903648954802,1.1350181292065147,COAST
19.0,3.0288,258.3,above,2.4794117647058824,0.3121185701830863,3.373529411764706,0.9080213403916484,1.2159594995191636,COAST
25.0,2.9167,224.3,above,2.1731008717310085,0.2946927374301676,3.5666251556662516,0.7761551206897658,1.2716198141337747,COAST
28.0,2.462,254.0,above,2.73828125,0.3005968529571351,3.599609375,1.0073304425550276,1.2808253326303154,COAST
36.0,1.9125,238.0,above,2.7591911764705883,0.3088803088803089,3.332720588235294,1.0149375847775193,1.2037889638989083,COAST
37.0,3.3636,257.7,above,2.503916449086162,0.2402676399026764,4.29242819843342,0.9178560857027922,1.456852586435479,COAST
45.0,5.6921,269.0,above,2.6472081218274113,0.1847926267281106,5.50761421319797,0.9735055457028386,1.7061315372365715,COAST
7.0,1.7301,202.3,above,2.942457231726283,0.3247697527872031,3.208398133748056,1.0792450253742043,1.1657717888336325,COAST
9.0,2.4421,222.1,above,3.0768175582990396,0.30510559770350626,3.3449931412894376,1.1238958025115502,1.207464643141449,COAST
30.0,1.8929,196.9,above,2.2886029411764706,0.35294117647058826,2.96875,0.8279415620428654,1.0881409888008142,COAST
37.0,1.8235,275.0,above,2.348936170212766,0.4452054794520548,2.4851063829787234,0.8539625321329363,0.9103154686840681,COAST
13.0,0.8185,187.5,above,1.3905191873589164,0.4327009936766034,2.4988713318284423,0.3296771934883841,0.9158391626635012,COAST
51.0,1.5417,268.8,above,1.9461077844311376,0.35476718403547675,2.7005988023952097,0.6658313699129823,0.9934735270859233,COAST
29.0,2.2614,248.1,above,3.3975103734439833,0.3561643835616438,2.8473029045643155,1.2230429202964794,1.0463721969336943,COAST
10.0,3.0074,175.0,above,3.5590277777777777,0.3132075471698113,3.6805555555555554,1.2694874114365626,1.303063706970167,COAST
6.0,4.1083,210.7,above,2.733485193621868,0.2929936305732484,3.9339407744874717,1.0055774227009202,1.3696416650715073,COAST
7.0,3.008,229.0,above,3.1073369565217392,0.27352837504406063,3.854619565217391,1.133766075293905,1.349272316079975,COAST
25.0,2.6673,218.1,above,2.828855721393035,0.3463216957605985,3.192039800995025,1.0398722911578238,1.160660148493229,COAST
37.0,2.5,207.1,above,2.6274944567627494,0.3398409255242227,3.066518847006652,0.9660307140665532,1.1205429921620798,COAST
37.0,1.2188,218.8,above,2.8529411764705883,0.37755102040816324,2.8823529411764706,1.0483504538872215,1.0586069540544105,COAST
23.0,2.5388,205.0,above,3.4958217270194987,0.2964071856287425,3.721448467966574,1.2515684630776054,1.3141129656083121,COAST
13.0,2.1602,221.9,above,3.4972014925373136,0.32434757671350734,3.2527985074626864,1.2519630751051647,1.1795157050449039,COAST
25.0,2.506,184.5,above,2.944130925507901,0.3103678929765886,3.374717832957111,1.0798136718573665,1.2163117157796512,COAST
22.0,2.5417,217.5,above,2.952254641909814,0.33034188034188033,3.103448275862069,1.082569163827534,1.132513840343791,COAST
45.0,4.0272,260.5,above,2.895348837209302,0.22272957889396244,4.583720930232558,1.0631056002111998,1.522511098465112,COAST
52.0,2.125,243.8,above,2.5730337078651684,0.2732919254658385,3.6179775280898876,0.9450856338220998,1.2859151758122684,COAST
36.0,2.2244,255.9,above,2.787280701754386,0.34792939579090293,3.2302631578947367,1.025066461675068,1.1725636069482441,COAST
21.0,2.4856,181.3,above,3.5,0.35859269282814615,3.0040650406504064,1.252762968495368,1.099966385015839,COAST
27.0,7.1262,446.2,above,2.908181818181818,0.1467461757842883,7.012727272727273,1.067528081163056,1.9477266799817112,COAST
31.0,6.981,402.9,above,2.8375,0.15329153605015675,6.645833333333333,1.042923382807521,1.8939900918769537,COAST
36.0,4.7885,302.2,above,2.796116504854369,0.1723009814612868,5.935275080906149,1.0282314919063102,1.7809133759186648,COAST
36.0,3.9041,320.4,above,2.354575163398693,0.1987179487179487,5.098039215686274,0.856360313487196,1.6288559982912019,COAST
14.0,3.5083,280.9,above,2.2582159624413145,0.25255878284923927,4.242957746478873,0.8145751043963361,1.4452606077635493,COAST
52.0,4.7986,326.1,above,2.8473282442748094,0.16255868544600938,6.5038167938931295,1.046381096442664,1.8723892036281642,COAST
51.0,4.375,332.4,above,2.536796536796537,0.1617842876165113,6.5021645021645025,0.930902079055219,1.8721351218022866,COAST
27.0,3.7015,287.9,above,2.202414113277623,0.24803734351792914,4.376044568245125,0.7895540829612274,1.4761452497673422,COAST
52.0,4.9042,343.5,above,2.927038626609442,0.15800135043889263,6.356223175965665,1.0739912042777615,1.8494343607020982,COAST
36.0,5.0865,349.6,above,2.7985611510791366,0.1554373522458629,6.086330935251799,1.0291054104877546,1.8060454264755317,COAST
36.0,6.9909,345.3,above,2.8771929824561404,0.16398104265402844,6.169590643274854,1.0568151599896483,1.819632489407507,COAST
36.0,4.9886,328.9,above,2.7555555555555555,0.17918313570487485,5.622222222222222,1.013619075834717,1.7267269989572005,COAST
36.0,3.9866,294.4,above,2.6816720257234725,0.17037411526794743,6.360128617363344,0.9864404901795125,1.8500486000034233,COAST
43.0,3.6071,289.0,above,2.471774193548387,0.19169811320754718,5.342741935483871,0.9049361897712291,1.6757389922553405,COAST
43.0,4.3631,284.6,above,2.5542725173210163,0.18001722652885443,5.362586605080831,0.9377674540797903,1.6794464342553468,COAST
41.0,3.0431,262.9,above,2.4412238325281805,0.23846153846153847,4.605475040257649,0.8924994842688383,1.5272458218804195,COAST
41.0,2.875,192.4,above,3.136,0.2578740157480315,4.064,1.1429481024881614,1.4021677102761807,COAST
14.0,2.5267,231.8,above,3.3524150268336315,0.32694355697550587,3.3595706618962433,1.2096809896432683,1.211813186613109,COAST
29.0,4.375,341.2,above,2.3622828784119108,0.20099592575826167,5.481389578163772,0.8596284728446824,1.7013586414734343,COAST
37.0,4.1731,352.1,above,2.0208333333333335,0.18651685393258427,5.5625,0.703509967595492,1.7160476474923585,COAST
37.0,3.0179,272.5,above,1.946031746031746,0.21790651744568795,4.822222222222222,0.6657922971105783,1.5732348637701397,COAST
42.0,3.0625,361.7,above,2.8,0.2058011049723757,4.826666666666667,1.0296194171811581,1.5741560982894607,COAST
37.0,3.3897,222.7,above,3.0737704918032787,0.20203735144312393,4.827868852459017,1.1229049812371543,1.5744051389183302,COAST
23.0,3.1051,206.5,above,2.4724532224532223,0.27650090541858197,3.7312889812889813,0.9052108652066296,1.3167537453508313,COAST
13.0,3.0973,251.9,above,2.293269230769231,0.2783663228324505,3.8322649572649574,0.8299784111870233,1.3434560010546905,COAST
37.0,3.0687,200.0,above,3.081081081081081,0.32857142857142857,3.1531531531531534,1.125280535750271,1.1484029531711253,COAST
5.0,3.3205,172.1,above,2.1330960854092527,0.28204661325564456,3.908896797153025,0.7575744855488171,1.3632551851200154,COAST
11.0,3.1587,181.3,above,1.9976498237367804,0.2859897172236504,3.656874265569918,0.6919714014709334,1.296608756724908,COAST
13.0,2.0875,222.7,above,1.842300556586271,0.2936069455406472,3.5259740259740258,0.6110150931361754,1.2601567175203061,COAST
49.0,3.0179,118.8,below,2.1842105263157894,0.21354166666666666,5.052631578947368,0.7812544480702122,1.6199092123013956,COAST
44.0,3.4,212.1,above,2.447058823529412,0.2440401505646173,4.688235294117647,0.8948868232110015,1.5450562417399534,COAST
39.0,3.5875,250.0,above,2.2095588235294117,0.28270676691729324,3.667279411764706,0.7927928682392102,1.2994500824680213,COAST
47.0,5.1008,247.1,above,2.647422680412371,0.17960602549246812,5.338144329896907,0.9735865933124233,1.6748780888140544,COAST
48.0,4.2396,245.1,above,2.4357298474945535,0.18691950464396284,5.62962962962963,0.8902464436544993,1.7280436548419473,COAST
46.0,3.7344,222.0,above,2.580865603644647,0.21891252955082743,4.817767653758542,0.9481248479528349,1.572310678405207,COAST
45.0,4.6898,226.0,above,2.462745098039216,0.20116731517509728,5.03921568627451,0.9012766213097726,1.617250452170894,COAST
45.0,3.138,217.0,above,2.5047021943573666,0.23056478405315614,4.717868338557993,0.91816984298143,1.5513570743981315,COAST
48.0,3.1406,223.1,above,2.784090909090909,0.20270270270270271,4.625,1.0239213960665206,1.5314763709643886,COAST
45.0,3.7411,235.5,above,2.4841772151898733,0.2029639175257732,4.9113924050632916,0.9099415041954962,1.5915574871562521,COAST
49.0,3.8462,231.3,above,2.662125340599455,0.191467750126968,5.3651226158038146,0.9791248039882124,1.6799192305845552,COAST
48.0,5.6975,231.4,above,2.5580110497237567,0.18143261074458059,5.861878453038674,0.9392300228204082,1.7684701073481575,COAST
43.0,2.6827,219.9,above,2.403921568627451,0.24489795918367346,4.035294117647059,0.8771013907777853,1.3950791906756235,COAST
47.0,4.1923,231.2,above,2.497005988023952,0.19930273097036608,5.152694610778443,0.9150924093820464,1.639519803234839,COAST
45.0,3.24,226.9,above,2.4173622704507514,0.2078135259356533,5.085141903171953,0.8826769748302123,1.6263229353396578,COAST
46.0,2.8125,229.9,above,2.4203389830508475,0.21608040201005024,4.722033898305085,0.8839076059997646,1.552239617439986,COAST
45.0,4.0313,209.1,above,2.730392156862745,0.21040974529346623,4.426470588235294,1.0044452460830677,1.487602559572769,COAST
46.0,5.1814,209.5,above,2.8677966101694916,0.19212410501193317,5.68135593220339,1.0535440032664034,1.7371899247022085,COAST
46.0,4.282,224.7,above,2.6061224489795918,0.18111398008115087,5.53265306122449,0.957863464927867,1.7106674583939934,COAST
46.0,3.3056,230.4,above,2.4055555555555554,0.20597826086956522,5.111111111111111,0.8777808771122795,1.6314168191528755,COAST
44.0,3.5583,232.0,above,2.245614035087719,0.23833592534992223,4.512280701754386,0.808978996085067,1.5068027245289142,COAST
47.0,2.0385,225.0,above,2.134502923976608,0.19813519813519814,5.017543859649122,0.7582337970798316,1.6129405429853023,COAST
42.0,4.4408,216.0,above,2.474164133738602,0.20324189526184538,4.875379939209727,0.9059026152371685,1.584198037661088,COAST
46.0,4.0742,229.1,above,2.7656903765690375,0.1892744479495268,5.305439330543933,1.0172902879201755,1.6687325830656605,COAST
45.0,3.875,226.9,above,2.491349480968858,0.2183734939759036,4.595155709342561,0.9128245238976688,1.525002641923947,COAST
45.0,3.8668,232.0,above,2.451761102603369,0.196578799775659,5.460949464012251,0.8968065837202837,1.6976226691466547,COAST
49.0,4.1161,232.5,above,2.2887700534759357,0.19122980547312893,5.406417112299465,0.8280145787272101,1.6875866021658847,COAST
42.0,3.2015,250.0,above,2.3646288209606987,0.21085134539038378,4.949781659388647,0.8606210628868056,1.5993434663933441,COAST
45.0,4.2212,293.8,above,1.9925925925925927,0.20215827338129497,5.148148148148148,0.6894366011634097,1.6386370671263626,COAST
49.0,5.636,267.9,above,2.2901960784313724,0.17471264367816092,5.117647058823529,0.8286374376698008,1.6326947745983675,COAST
44.0,2.473,251.8,above,2.0547945205479454,0.1938986556359876,5.298630136986302,0.7201758529478647,1.6674483224307481,COAST
37.0,3.7941,247.8,above,2.4749498997995993,0.24149517009659807,4.771543086172345,0.9062201533105589,1.5626697507353442,COAST
46.0,3.2125,247.0,above,2.204081632653061,0.20023282887077998,5.0087463556851315,0.790310929013593,1.6111856553782609,COAST
52.0,4.875,249.5,above,2.454954954954955,0.18711385701676964,5.103603603603603,0.8981084127909646,1.6299468791557268,COAST
44.0,3.6111,254.5,above,2.4022662889518416,0.22772277227722773,4.864022662889519,0.8764125788586064,1.5818658039641789,COAST
46.0,3.692,244.5,above,2.4715447154471546,0.21060171919770773,5.67479674796748,0.9048433460338042,1.736034747389955,COAST
44.0,3.4286,247.9,above,2.562691131498471,0.2399260628465804,4.136085626911315,0.9410579295848296,1.4197498398233832,COAST
39.0,2.3667,17.5,below,1.8768115942028984,0.3407707910750507,3.572463768115942,0.629574376542333,1.2732554888854855,COAST
44.0,4.2679,331.8,above,1.564784053156146,0.22937168811506434,4.3887043189368775,0.447747829267542,1.4790340397734496,COAST
40.0,3.5637,497.4,above,1.7122302158273381,0.24641460234680573,4.414388489208633,0.537796740540783,1.4848693169223548,COAST
16.0,4.0893,450.0,above,1.816860465116279,0.23770491803278687,4.6104651162790695,0.5971099923630031,1.528328744821395,COAST
25.0,3.6486,246.9,above,1.5912408759124088,0.28987175271292337,3.699513381995134,0.4645141369609641,1.3082012926211848,COAST
45.0,4.0648,258.8,above,2.4292379471228616,0.20011600928074247,5.362363919129082,0.8875776061620119,1.6794049075459643,COAST
38.0,3.2112,349.3,above,2.4076782449725775,0.2833404345973583,4.290676416819013,0.8786628993212998,1.4564443934290423,COAST
49.0,6.2547,366.7,above,1.9375,0.15828677839851024,5.163461538461538,0.661398482245365,1.641607195367492,COAST
40.0,2.9306,279.3,above,1.9826302729528535,0.1905781584582441,4.635235732009925,0.6844243838195917,1.5336870568421048,COAST
23.0,3.4016,234.6,above,2.026315789473684,0.3149374540103017,3.5763157894736843,0.706219262127298,1.2743331614307123,COAST
46.0,4.3173,278.3,above,2.414519906323185,0.1931769722814499,5.491803278688525,0.8815004707883353,1.703256667651755,COAST
16.0,3.1551,205.0,above,3.392156862745098,0.29416112342941614,3.7899159663865545,1.2214659617734531,1.332343846391149,COAST
37.0,3.9464,315.0,above,1.9770114942528736,0.2080223880597015,4.928735632183908,0.6815863581588694,1.5950824911020085,COAST
12.0,3.1823,218.3,above,2.491764705882353,0.29203262233375155,3.7505882352941176,0.9129911766769896,1.3219126904257434,COAST
24.0,2.4074,219.4,above,2.888888888888889,0.31512027491408934,3.3333333333333335,1.0608719606852626,1.2039728043259361,COAST
33.0,4.0223,146.0,below,3.3078512396694215,0.20384772820302907,5.047520661157025,1.196298806280083,1.6188971645411088,COAST
37.0,3.6023,161.8,above,3.397553516819572,0.22453371592539456,4.2629969418960245,1.2230556187423767,1.4499724204232158,COAST
39.0,3.1212,153.5,above,3.8435897435897437,0.23176936122102884,4.535897435897436,1.3464067589789057,1.512022955036093,COAST
34.0,3.4821,160.3,above,4.437699680511182,0.21893888515782403,4.757188498402556,1.4901361522141905,1.5596568421438557,COAST
28.0,1.7062,164.6,above,3.967741935483871,0.22509225092250923,4.370967741935484,1.3781971508872712,1.4749844358346094,COAST
35.0,4.6864,193.8,above,3.849009900990099,0.17152724481964696,6.4504950495049505,1.3478159466521844,1.8641568797236403,COAST
38.0,2.865,155.5,above,3.700534759358289,0.20363849765258216,4.55614973262032,1.308477338763083,1.516477909974729,COAST
38.0,3.6726,154.6,above,3.6621160409556315,0.24090541632983023,4.221843003412969,1.2980411336136313,1.4402717633754205,COAST
50.0,3.2095,167.0,above,4.446096654275093,0.2243861134631668,4.390334572490707,1.492026554908738,1.4794054365955231,COAST
27.0,2.3724,154.2,above,4.655430711610487,0.3248259860788863,3.2284644194756553,1.5380344331104616,1.1720066122634436,COAST
32.0,2.0286,122.9,below,4.192982456140351,0.30317460317460315,3.6842105263157894,1.4334122840969605,1.3040562628829184,COAST
30.0,3.1588,160.1,above,3.3840399002493764,0.24571078431372548,4.069825436408977,1.2190702325282998,1.4036001082174832,COAST
30.0,2.3375,154.2,above,3.7168141592920354,0.2992125984251969,3.3716814159292037,1.3128668925650735,1.2154115564143604,COAST
32.0,1.7708,138.8,below,4.06993006993007,0.27703984819734345,3.6853146853146854,1.4036258174715306,1.304355918281455,COAST
37.0,1.9688,144.1,below,4.7106382978723405,0.2584745762711864,4.017021276595744,1.549823418564478,1.3905406520013417,COAST
47.0,3.3687,151.7,above,4.444444444444445,0.23013048635824437,4.683333333333334,1.491654876777717,1.5440101071116452,COAST
38.0,2.5147,137.1,below,4.70242214532872,0.263840830449827,4.0,1.5480777260387115,1.3862943611198906,COAST
36.0,2.7155,149.8,below,4.483870967741935,0.24519600307455802,4.196774193548387,1.5004867286455454,1.4343161810333132,COAST
17.0,7.9068,349.1,above,3.315311418685121,0.13378492802709568,7.66219723183391,1.1985515615136464,2.036298787507304,INLAND
26.0,6.1731,293.8,above,2.624203821656051,0.127443315089914,8.146496815286625,0.9647775440012183,2.097587996230535,INLAND
18.0,5.8819,260.5,above,3.0236348818255907,0.14888432931520904,6.355338223308883,1.1064597108905694,1.8492951248316312,INLAND
8.0,7.4837,358.7,above,3.3622448979591835,0.13568828689062593,7.773191094619666,1.21260887527199,2.0506807743559854,INLAND
14.0,5.5423,248.7,above,3.183304647160069,0.1590909090909091,6.7779690189328745,1.1579198544205975,1.9136775023471597,INLAND
25.0,4.7969,211.7,above,3.309226932668329,0.16292915260964477,6.283042394014963,1.1967146070256383,1.8378543208140836,INLAND
17.0,3.5603,174.6,above,2.7229916897506925,0.22588783233068116,4.758079409048938,1.0017311618142857,1.5598441013272337,INLAND
13.0,6.2456,161.7,above,2.5581896551724137,0.16522029372496663,6.456896551724138,0.9392998423834127,1.8651487924108547,INLAND
16.0,4.8125,224.5,above,2.9573991031390134,0.1755976916735367,5.439461883408072,1.0843102006972505,1.6936801374839314,INLAND
18.0,4.4722,215.6,above,2.718208092485549,0.18904037755637126,5.511560693641618,0.9999728736833609,1.7068478305426948,INLAND
26.0,6.5253,349.9,above,3.0592396109637487,0.13968984734674098,7.297966401414677,1.1181663919356495,1.9875957341964066,INLAND
20.0,8.0683,451.5,above,3.4328859060402683,0.12639405204460966,8.124161073825503,1.233401279446222,2.094842470432654,INLAND
27.0,6.1321,309.7,above,2.8576512455516014,0.1519893899204244,6.708185053380783,1.050000044613016,1.9033284305483653,INLAND
26.0,4.6937,198.0,above,3.056686046511628,0.1839385104691227,5.484011627906977,1.1173313377693561,1.7018368820309668,INLAND
24.0,8.2827,451.4,above,3.035346097201767,0.1279373368146214,8.460972017673049,1.1103254533317628,2.13546406272416,INLAND
14.0,4.0393,156.8,above,2.476664918720503,0.20863683662851196,5.039328788673309,0.906912864295698,1.6172728963639191,INLAND
21.0,3.3942,212.8,above,3.104895104895105,0.2242217898832685,4.792540792540793,1.1329799321723175,1.5670607076470389,INLAND
29.0,3.8365,184.2,above,2.9164619164619165,0.20401785714285714,5.503685503685504,1.0703712091670732,1.7054179594064907,COAST
35.0,3.3043,155.5,above,3.0667976424361494,0.22355024347056218,4.43811394891945,1.1206339039649094,1.4902294999174805,COAST
42.0,2.2442,166.7,above,3.3275862068965516,0.21797752808988763,4.795258620689655,1.2022471783584663,1.5676276423740851,INLAND
15.0,3.3654,222.1,above,3.292964244521338,0.2082256675279931,5.356401384083045,1.1917881453095687,1.6782923660372404,COAST
23.0,7.5112,355.5,above,3.1577287066246056,0.13951473136915077,7.280757097791798,1.14985300543794,1.9852348537507096,INLAND
32.0,3.875,186.7,above,2.8085106382978724,0.20691609977324263,5.361702127659575,1.0326543208763124,1.6792814858013647,INLAND
33.0,4.0023,185.5,above,2.925,0.19337462967950445,5.156944444444444,1.0732944806838198,1.640344242166979,COAST
35.0,6.1049,297.2,above,2.9160839160839163,0.14798206278026907,6.757575757575758,1.0702415915388943,1.9106642099936386,INLAND
35.0,4.9091,275.0,above,2.9592760180995477,0.15676359039190899,7.158371040723982,1.084944649939446,1.9682824468098463,INLAND
33.0,6.2089,283.4,above,3.0584958217270195,0.15486348122866894,6.52924791086351,1.117923233581197,1.8762917622086244,INLAND
37.0,5.4224,269.5,above,2.6334164588528677,0.15630885122410546,6.620947630922693,0.9682820369596375,1.89023850636947,INLAND
36.0,3.1905,235.3,above,2.3406940063091484,0.21536971262512108,4.884858044164038,0.8504474692900998,1.5861402255359769,INLAND
30.0,2.9375,209.2,above,2.037567084078712,0.23486973947895792,4.463327370304114,0.7117564902920831,1.4958945350305197,INLAND
31.0,4.3145,233.0,above,3.3696369636963697,0.16232771822358347,6.465346534653466,1.2148050126552965,1.8664566124351716,INLAND
30.0,3.0448,192.1,above,2.6457023060796647,0.2365468284863751,4.577568134171908,0.9729365522128173,1.5211678820372745,INLAND
33.0,4.636,245.5,above,3.014251781472684,0.17960553923625683,5.660332541567696,1.1033516340320062,1.7334826434163606,INLAND
40.0,2.588,209.5,above,2.37109375,0.2147239263803681,5.09375,0.8633513465799358,1.6280142980070358,INLAND
29.0,3.4107,170.8,above,2.554054054054054,0.23015873015873015,4.256756756756757,0.9376819218554726,1.4485075456214633,INLAND
32.0,3.4219,194.5,above,2.6186186186186187,0.21424468696151636,5.228228228228228,0.9626469339285358,1.6540724497877453,COAST
29.0,3.12,194.3,above,2.1825,0.24627310673822303,4.1925,0.7804710087316202,1.4332972147152268,COAST
